id,headline,subheading,body
uk-england-somerset-45220825,Somerset lost gold ring found on carrot dug up for dinner,A gold ring that was lost in a vegetable garden 12 years ago has been found on a carrot dug up for dinner.,"Lin Keitch, 69, from Monkton Heathfield near Taunton, Somerset, noticed it while washing her home-grown vegetables. It had been a 40th birthday present from her husband Dave, and was lost by their daughter. The couple believe the carrot grew through the ring. Ms Keitch said it was a ""chance in a million"" discovery. ""Dave dug up the carrots and left them outside the back door,"" she said. ""I cut the greens off and scrubbed them, and I thought, 'What's that? Goodness, it's my ring'."" She said even though the ring, with an amethyst stone in the centre, was covered in earth she recognised it immediately. ""Dave had bought it for me for my 4"
world-us-canada-37198235,Ex-PM Stephen Harper quits Canada politics,"Former Prime Minister Stephen Harper has given up his seat as an MP, leaving Canadian politics after more than 20 years to focus on his businesses.","The news comes 10 months after Mr Harper lost the election to Justin Trudeau and then resigned as Conservative leader. He said representing Calgary in Parliament had been an honour. He was first elected as a Reform MP in 1993 and later led the Conservative Party to three election victories. In a written statement, he said: ""Friends, we did a lot together, but I know the best is yet to come. ""Our country must continue to serve as a model of prosperity and freedom."" Three election wins, no shortage of controversy Five"
uk-wales-south-east-wales-36478937,Cardiff University race equality review after play concerns,Cardiff University has launched a racial equality review amid reports face paint was used to impersonate a staff member in a student-led play.,"Vice-Chancellor Prof Colin Riordan said he was keen for the whole university to ""learn lessons from the review"". It will focus on the School of Medicine and look at concerns raised about the play, Anaphylaxis, the university said. The independent panel will begin work over the summer and report back in the autumn. The university said it will also look at other related student societies and practices at its medical school to ""assess their impact on minority ethnic students and staff"". 'Committed' Prof Riordan said: ""Cardiff University needs "
entertainment-arts-45395322,Chris Evans: A life in broadcasting,Chris Evans has announced he will be leaving the Radio 2 breakfast show at the end of the year to host Virgin Radio's equivalent.,"His departure will bring an end to the latest chapter in an eventful career that has brought him fame, riches - and some notoriety. Evans built his reputation as a witty prankster on London station GLR, where he started as a producer and ended up as a star DJ. He shot to fame in 1992 as host of The Big Breakfast, a riotous early morning programme on Channel 4. The Big Breakfast was a huge hit in its early days, beating even GMTV when it launched on ITV in 1993. The Warrington-born star's dynamic personality defined the show, which catapulted him from cult personality to national celebrity. Don't Forget Your Toothbrush, his first prime-time TV show, made its debut on Channel 4 in 1994. The format for the show - made by Ginger Productions, his own production outfit - was lucratively sold around the world. After leaving The Big Breakfast in 1994, Evans was recruited by BBC Radio 1 to revamp the station's breakfast show. He accepted on the proviso it would be in the hands of Ginger Productions, an arrangement the BBC was prepared to accept in return for bumper ratings. In 1996 he returned to Channel 4 to launch TFI Friday, a classic Evans cocktail of live music, celebrity chat, outlandish stunts and in-jokes. Yet he found it hard to juggle it with his Radio 1 day job, leading to a parting of the ways in January 1997 when his demands to work a four-day week were refused. ""I was stupid, no doubt about that,"" he admitted in 2009. ""I was ungrateful. I had this brilliant career and messed it up."" Evans was not off air for long. Later that year he returned to breakfast radio, on Sir Richard Branson's Virgin station. He liked the job so much he bought Virgin Radio from Sir Richard at the end of 1997. But the Evans magic started to fade soon afterwards. He was photographed out on the town with Paul Gascoigne, damaging the footballer's chances of getting into the England squad for the 1998 World Cup. TFI Friday started to go off the boil, while two BBC projects, the National Lottery-based Red Alert and student quiz Carry On Campus, flopped. That did not stop him selling his Ginger "
uk-wales-24073302,Archbishop of Wales hopes no one 'lost' over women bishops,"The Archbishop of Wales said he hoped no-one would be ""lost"" from the Church in Wales after its landmark decision to allow women bishops.","Dr Barry Morgan has pledged to talk to those Anglicans who ""find the decision difficult"". The Church's governing body voted overwhelmingly in favour of the change on Thursday. A similar vote in 2008 was narrowly defeated. In England, the issue is due to be discussed again in November. Despite female bishops being allowed in Northern Ireland and Scotland, none have been elected yet. The vote at the University of Wales Trinity Saint David in Lampeter, Ceredigion, led to huge cheers as the result was announced. But it has also led to some traditionalists saying the decision may lead them to consider their future within the Church. Canon Jenny Wigley, Rector of Radyr, whose successful amendment to the bill was instrumental in ensuring the vote had a yes or no outcome, said she hoped women in the Church of England would be encouraged by the result. ""Sisters across Offa's Dyke, look to us,"" she said. 'Promise' The vote leaves the bishops to write a code of practice for those who cannot ""accept the authority of women bishops"". Dr Morgan said: ""I hope it will be possible that no-one will be lost. It's a matter now for discussion. ""I promise on behalf of the bench of bishops that we will talk to a range of people across the Church. ""We'll come back in April to hear what people have to say but in the end the bishops will have to draw up the code of practice."" In the breakdown of the vote, the laity voted 57 for, 14 against,"
uk-politics-55973463,"Covid: 'Clean up' awarding of contracts, says Labour","Labour has challenged the government to ""clean up"" how it awards contracts for Covid work.","In an online speech, shadow Cabinet Office minister Rachel Reeves said procurement during the pandemic had been ""rife with conflicts of interest"". And she called for a new ethics watchdog to ""guarantee standards"" for spending public money. The government said it has ""robust rules and processes"" to ensure that conflicts of interest do not occur. During her speech, Ms Reeves raised questions about contracts awarded to companies that she said have links to the Conservatives. She added that ""cronyism in contracting"" had led to ""unforgivable waste"" and showed the need for tougher transparency rules. It comes after a National Audit Office report last November found that more than half of contracts by the end of July 2020 had been awarded without competitive tender. As the pandemic struck last spring, there was a scramble to ensure that hospitals and other care settings had adequate supplies of personal protective equipment (PPE). The NAO found that companies recommended by MPs, peers and ministers' offices were given priority, and not enough was done to address potential conflicts of interest by ministers and other government officials. However, it concluded that in cases of potential conflicts of interest involving ministers, all had properly declared their interests and it found ""no evidence of their involvement in procurement decisions or contract management"". 'Very successful' The prime minister's press secretary Allegra Stratton said: ""We have robust rules in place to make sure there are no conflicts of inte"
uk-england-cumbria-53623102,Coronavirus: Carlisle Wetherspoon pub The William Rufus shut,A Wetherspoon's pub in Carlisle has been temporarily closed after a member of staff tested positive for Covid-19.,"The William Rufus, on Botchergate, shut early on Friday night. Twenty-four staff are now self-isolating. The pub is one of a number in the city where either staff or customers have tested positive for coronavirus in the past few weeks. The chain said it based its decision to close on the availability of staff and its ability to operate safely. Spokesman Eddie Gershon said customer test and trace details had not yet been requested by the authorities but were ""available when needed"". ""Wetherspoon will reopen th"
uk-38182298,Child car seats: Will you be affected by rule changes?,New rules on child car seats are set to come into force after March next year and have left many parents confused about what they need to use.,"Changes are being made to the weight and height at which a child will be allowed to use a backless booster seat. However, parents will not need to replace car seats they have already bought because they can continue to use them. What is changing? From next year, changes are being made on the rules regarding backless booster seats. Currently, parents can use these types of seats for children who weigh 15kg (2st 5lbs) and above - typically aged three and over. The new rules will mean only children weighing over 22kg (3st 7lbs) who are also over 125cm (4ft 1ins) tall can use the seats. The United Nations, which sets the safety standards for car seats, has approved the change which must now be implemented by the EU. The government said the earliest the new rules will come in is March 2017 and they will affect the whole of the UK. Why bring in the new rules? Many child car seat experts say they are unsuitable for small children as the child is not held as securely in the seat, the adult seatbelt is not guided across their body in the best way and they offer little protection if a car is involved in a side-on crash. What if you have already bought one? Do not worry. The changes will only apply to new backless seats and not ones already on the market that meet current safety standards. Parents can continue to use their current model after the rule change and will not need to buy a n"
uk-england-leicestershire-42320938,Birstall house explosion: Woman dies in hospital,A woman has died following a gas explosion at a house in Leicestershire.,"Janet Jasper was taken to hospital following the blast, which happened on Allington Drive, Birstall, at about 07:30 GMT on Monday. Two men were also injured - one is in a stable condition in hospital and the other has been discharged. One house was destroyed, another torn in half and 50 others were damaged. A ""handful"" of families spent Monday night in temporary accommodation. An investigation is under way. Updates on this story and more from across the East Midlands The gas maintenance company Cadent, which supplied the collapsed house in Birstall, has confirmed it attended a call-out on Allington Drive on Sunday. Chris Rison, from Cadent, said: ""We were called and we attended to a job on this street. ""I can't go through the details of that attendance because that's all part of the investigation but it's true that we attended."" The Shah family, who live next door to the demolished house, cannot return home because it is not structurally safe. Local people have offered them "
business-24494888,JP Morgan Chase reports quarterly loss on legal costs,JP Morgan Chase has reported a loss in the third quarter after setting aside $9.2bn (£5.8bn) to cover legal bills.,"The bank lost $380m during the quarter, compared with a profit of $5.7bn in the same period last year. JP Morgan is currently in talks with the US government over a potentially huge settlement relating to the sale of mortgage-related investment products in the run-up to the financial crisis. Last month, it paid $920m to settle charges related to a trading scandal. JP Morgan's chief executive, Jamie Dimon, said: ""We continuously evaluate our legal reserves, but in this highly charged and unpredictable environment, with escalating demands and penalties from multiple government agencies, we thought it was prudent to significantly strengthen them."" He stressed that the bank's underlying business was strong. Stripping out one-off charges, the bank made $5.8bn over the three months to the end of September. Wells Fargo, the biggest US mortgage lender, also reported results on Friday. It reported a record net income of $5.3bn in the third quarter, up 13% on the same period in 2012. That rise came despite a fall in income at its mortgage business, where revenue fell 43% to $1.6bn. The fall was offset by lower expenses and a reduction in funds set aside for loans going bad. Legal trouble JP Morgan"
world-middle-east-55949391,Israel's Netanyahu enters plea in court in corruption trial,Israeli Prime Minister Benjamin Netanyahu has denied corruption charges in court for the first time as his trial resumes in Jerusalem.,"Mr Netanyahu entered his plea at the hearing which had been previously postponed because of the pandemic. He is the first serving Israeli prime minister to go on trial, which takes place just a month before elections. Mr Netanyahu, 71, is accused of bribery, fraud and breach of trust in three separate cases. Hundreds of protesters gathered outside the district courthouse ahead of the prime minister's brief appearance on Monday morning, making noise, waving banners and calling for him to resign. Mr Netanyahu had urged supporters not to come to court because of the threat of coronavirus. The prime minister arrived for the hearing wearing a black protective mask. Inside the courtroom he rose to reject the charges, before departing within 45 minutes while his lawyers continued deliberations. What is Benjamin Netanyahu accused of? Mr Netanyahu has been indicted in three cases, known as 1,000, 2,000 and 4,000: Mr Netanyahu has consistently denied all the charges against him, branding them a ""witch-hunt"" by political opponents, and has vowed to clear his name. How can the PM serve and stand trial at the same time? According to Israeli law, a leader charged with a crime is not required to resign. But there is no "
10256181,Jersey teachers postpone break-time supervision strike,Planned industrial action by teachers in Jersey has been postponed to allow further talks to take place.,"An indefinite period of action was due from 11 June, with teachers refusing to supervise students during breaks. Teaching unions have now decided not to boycott break time duty until 18 July, but a full day's walkout is still planned for Thursday 17 Ju"
