id,headline,subheading,body
world-europe-46660217,Strasbourg gunman Chekatt 'pledged allegiance to IS in video',"The gunman who killed five people near a Christmas market in Strasbourg had pledged allegiance to the Islamic State (IS) group in a video, reports say.","The video was found on a USB key belonging to Cherif Chekatt, 29, judicial sources told AFP news agency. Chekatt was shot dead by police after a manhunt lasting two days. IS said he was one of their ""soldiers"" after the 11 December attack but French Interior Minister Christophe Castaner cast doubt on this claim. The group's self-styled news agency Amaq said Chekatt had ""carried out the operation in response to calls for targeting citizens of coalition countries"" fighting its militants in Syria and Iraq. What else do we know about Chekatt? Chekatt was born in Strasbourg and was already known to the security services. He was on the ""fiche S"" watchlist of people who represent a potential threat to national security. He had 27 convictions for crimes including robbery spanning France, Germany and Switzerland, and had spent considerable time in prison as a result. Chekatt was killed in an exchange of fire with police in the Neudorf area and was later identified through his fingerprints. Officers found an old gun, still loaded, some ammunition and a knife on his body. Seven people were initially arrested in connection with the attack. Chekatt's parents and two of his brothers were among those detained, but have since been freed. Who were the victims? Barto Pedro Orent-Niedzielski died at about 18:00 local time last Sunday (17:00 GMT). He had spent five days in a coma and never recovered. His family had kept him on life support so that those close to him could come to say goodbye at the Hautepierre hospital in the city. Kamal Naghchband was a garage mechanic originally from Afghanistan. The father of three had been visiting the market with his family and was shot in the head. Anupong Suebsamarn, 45, was a Thai national on holiday with his wife. Antonio Megalizzi, a 29-year-old Italian journalist, was critically injured in the attack and his death was announced three days later. A retired bank worker aged 61, from Strasbourg, also died. About 10 people remain injured, several seriously."
uk-england-lancashire-52439282,Coronavirus: Hyndburn MP makes history with Zoom speech to Parliament,An MP has made history by becoming the first to make a maiden speech to the House of Commons via video due to the coronavirus lockdown.,"Sara Britcliffe, MP for Hyndburn, gave her address via the video conferencing tool Zoom from her home office. The 25-year-old became the constituency's first female MP in December and the youngest Conservative member in the country. Deputy Speaker Nigel Evans said her speech was ""history in the making"". Ms Britcliffe said she ""could never have imagined"" the circumstances surrounding her speech, as she set out her priorities. ""I always said I got into politics to serve the community that I love and have lived in all my life,"" she said. ""And I always said I would somehow redefine what it meant to be a constituency MP."" She said it was an ""honour"" to speak from ""the place I call home and in the community that I represent"". She said she wanted to thank her constituents, particularly NHS and other key workers, during the lockdown and praised the work of organisations such as the Hyndburn and Ribble Valley domestic violence team. Mr Evans confirmed it was the first time a maiden speech had been given by somebody not physically in the chamber. Ms Britcliffe said: ""I would have liked to have done it among my friends and colleagues but realise that it is so important that everyone gets behind the social distancing measures the government has put in."" Last week Ms Britcliffe was among those taking part in Prime Minister's Questions remotely as part of a virtual Parliament, which saw some 120 MPs joining through the video conferencing tool."
uk-england-oxfordshire-52831218,Thames Valley officer had mask pulled off in attack,"A police officer was subjected to a ""repulsive"" attack when someone spat at him and ripped his face mask off.","Craig O'Leary, chairman of the Thames Valley Police Federation, said the attack was just one of the ""horrific Covid-19-related assaults"" on officers. Mr O'Leary has called for a ""harsher line on sentencing"" for people who assault emergency workers. The BBC previously reported 50 assaults on police in the Thames Valley area during the coronavirus pandemic. Figures show there were a total of 198 assaults on officers between March and April, an increase of 40 for the same period in 2019. Chief Constable John Campbell said attacks on his staff were ""despicable"". PC O'Leary, who leads the Thames Valley branch of the body which represents rank-and-file officers, said the increase in assaults was ""incredibly sad"". ""Being assaulted in this way is an absolutely despicable crime at the best of times. But, it certainly is in the current climate when everyone's worried sick about Covid-19,"" he said. 'Applaud custodial sentences' He said the force had been ""fairly lucky"" that judges and magistrates had been ""handing out custodial sentences"" to those charged with the ""Covid-19-related assaults"". ""While the sentences may never be enough for some, the fact that they are being issued custodial sentences should be applauded,"" he added. One woman was jailed for eight weeks in April for spitting at a police officer after claiming to have Covid-19."
uk-england-london-38959746,Fifty Shades of Grey blamed for fire brigade sex game callout rise,Firefighters have blamed a rise in callouts involving sex games on kinky blockbuster Fifty Shades of Grey.,"The London Fire Brigade said the number of people who had to be released from handcuffs almost doubled in two years, from 15 in 2014-15 to 27 in 2015-16. There were nine callouts involving ""men with rings stuck on their penises"" since April, it said. The brigade urged adventurous couples to be careful in order to to avoid an ""embarrassing"" visit. In the last five years the capital's fire crews have been called out to: Each incident costs taxpayers at least £326 - a total of £830,000 over the past three years. London Fire Brigade director of operations Dave Brown said: ""We're pleased that fewer people are getting themselves stuck in difficult situations and reducing callouts; however, it seems the Fifty Shades of Grey effect is still leading to some call embarrassing callouts."" The warning was issued upon the cinematic release of the second Fifty Shades of Grey film. Based on EL James's trio of hit erotic novels, it follows an affair between student Anastasia Steele and billionaire Christian Grey. According to BBC Entertainment, the film adaptation has received a ""critical spanking"" from reviewers."
newsbeat-35602650,Adele 'cried all day' after Grammy Awards performance mishap,Adele says she was so upset after performing All I Ask at the Grammy Awards that she cried all day.,"There were technical difficulties which meant it sounded like there was a guitar in her performance and made her sound off-key. ""I was embarrassed. I woke up the next morning to people in England being like, 'We still love you, don't worry,'"" she said. ""And I was like, 'I didn't ask you if you still loved me,' but thanks."" She said she could tell straight away something was wrong when the piano began to play. ""Sound check was great, it went really well. I was really excited,"" she told The Ellen DeGeneres Show. ""[But] during the change over in the ad break a microphone fell onto the piano strings which is what the guitar noise was. ""I heard it straight away and I wanted to turn. ""I knew what it was and I knew where the mic was and I wanted to turn around and lift it up but I froze."" But she joked: ""I'm always a bit pitchy anyway. It's the emotion."" She says she's over it now though and says if it happens again she'll stop the music. Watch Adele's interview with Ellen DeGeneres ""I cried pretty much the whole day but in fairness, I would have cried if it had gone really well as well,"" she laughed. ""I always cry but yesterday I kept spontaneously bursting into tears."" Adele is due to perform at the Brit Awards next week. For more stories like this one you can now download the BBC Newsbeat app straight to your device. For iOS go here. For Android go here."
entertainment-arts-38402574,Wes Anderson to make animated film about dogs,Director Wes Anderson has announced his next project will be an animated film called Isle of Dogs.,"Edward Norton will voice a dog called Rex in the film, which will also feature the voices of Bryan Cranston, Bill Murray and Yoko Ono. Jeff Goldblum, Scarlett Johansson, Greta Gerwig and Harvey Keitel are among others to have roles in the film. Anderson previously directed a 2009 stop-motion animation based on Roald Dahl's Fantastic Mr Fox. 'Whimpering required' In a video announcing his new project, Anderson offered fans a chance to enter a raffle for a chance to voice one of the film's canine characters. According to the director's page on fundraising website Crowdrise, ""barking, howling and whimpering may be required"". Proceeds will go towards Martin Scorsese's Film Foundation, which works to preserve and restore old movies. Anderson's video also features a silent ""sneak preview"" of the character Norton plays in the film, which will be made in England. ""There's no line, so that really could have been anybody,"" the actor remarks from behind the director's shoulder. Norton and Anderson previously collaborated on 2012's Moonrise Kingdom and 2014's The Grand Budapest Hotel. The Oscar-nominated Royal Tenenbaums director recently made a Christmas advert for clothing chain H&M. Follow us on Facebook, on Twitter @BBCNewsEnts, or on Instagram at bbcnewsents. If you have a story suggestion email entertainment.news@bbc.co.uk."
uk-scotland-53930943,Coronavirus: Some schools warned to use hand gel 'sparingly',"Some schools have been urged to use hand sanitising gel ""more sparingly"", BBC Scotland has learned.","By Jamie McIvorBBC Scotland education correspondent Schools have put strict hygiene measures in place since they reopened a fortnight ago. BBC Scotland also spoke to one head teacher who claimed their school had to meet the cost of extra supplies from its own budget. Unions say costs linked to protection from Covid must not come from the education budget. Schools across Scotland have introduced a number of measures to try to protect staff and students. These include hand sanitisers and extra cleaning. Generally these costs are being met by councils centrally so are not placing a financial burden on schools or education budgets directly. But this has not always happened straight away. Extra costs One head teacher at a school in the west of Scotland said the costs of basic protection were having to be met from their school's own budget. They said their school was facing additional costs of about £20,000 - these included sanitising gel, toilet paper and masks. This could, they claimed, lead to less being spent on educational resources or supply cover. Separately, BBC Scotland has also heard of cases where schools have gone through more hand sanitiser than anticipated. In some cases schools may have had to order more. One teacher said they knew of cases where schools had been urged to be more sparing in the use of hand sanitiser. They said: ""Our school has bought some things ourselves - PPE and the like - but hand sanitiser is paid for centrally. Though I have heard of a school where a teacher was told to be more sparing. But who knows the context of that? We were told to be more sparing too but that was because some rooms were being so heavily sprayed it was making people cough."" Jim Thewliss of School Leaders Scotland, which represents senior school staff, said he was aware there were cases which ""were not happening as they should be happening"". ""There's an obligation on local government and on the Scottish government to make sure that schools are funded to deliver a safe environment and deliver an environment in which education takes place effectively and efficiently,"" he said. ""We're in a position at the moment of being under extreme pressure and there is a varied picture across the country in the way in which obligations are being carried out. ""We're aware there are local authorities where the level of support is consistent with the demand that's being made. There are others where discussions are ongoing."" Mr Thewliss also said he was getting ""feedback on the supply chain not delivering enough on time"". 'Support schools' Larry Flanagan, general secretary of the EIS teachers' union, said it would be ""unacceptable"" for schools to have to divert money intended for educational expenditure into measures such as hand sanitisers in classrooms. He added: ""The Scottish government has made finance available for local authorities to support such provision and this must be used to support schools."" Most Scottish councils - including those covering the four main cities - have confirmed to BBC Scotland that the cost of hand sanitising gel and additional cleaning was being met out of their central budget. This means the cost does not fall to individual schools or have any direct implications for the education budget. The Scottish government has given councils more money to help them meet costs linked to the pandemic."
business-39193938,Budget 2017: What it means for you,Two Budgets in one year have the potential to make a major impression on your household finances.,"By Kevin PeacheyPersonal finance reporter In the first of this double-header, Chancellor Philip Hammond said that he was supporting families while not spending recklessly. Although the Budget was relatively low-key, other changes were already planned. This adds up to a significant financial impact on millions of people - even before the next Budget in November. So here is how it could affect you. Tax rise for the self-employed The main National Insurance contribution rate paid by the self-employed will rise in the next few years. It will increase from its current level of 9% to 10% in April 2018, and then to 11% in April 2019 for those making a profit of more than £8,060. The level for employees for these Class 4 contributions is 12%. The chancellor said that this would raise £145m a year by 2021-22. On its own, the change announced in the Budget will leave 2.84 million people facing an average annual increase of £240. As previously announced, Class 2 payments - which have a lower threshold of £5,965 or more in profits a year - will be abolished. Taken together, only the self-employed with profits over £16,250 will have to pay more as a result of these changes - at an average cost of 60p a week to those affected. The chancellor said this brought more fairness between the self-employed and employees. But the move was criticised by the body that represents the self-employed. ""The chancellor should not forget that growth in self-employment has driven our labour market in recent years and punitive rises in tax will make many people have second thoughts about striking out on their own,"" said Chris Bryce, chief executive of IPSE. Shareholders hit Director shareholders will see a tax break reduced on the dividends they receive. The tax-free dividend allowance - which only came into force a year ago - will be reduced from £5,000 to £2,000 from April 2018. That will affect those who own a small business and pay themselves in dividends alongside a small salary. It will also hit people with large portfolios of shares. Experts say that with an Isa allowance of £20,000 available to use from April, many investors will not need to worry. Help for savers A new government-backed savings product was promised in November's Autumn Statement - but we did not have date or a rate. Now the chancellor has said the Investment Guaranteed Growth Bonds will be offered by National Savings and Investments from April, paying interest of 2.2%. The chancellor described this as a market-leading rate, which it is - but it is only the equal of the best-buy three-year bond on the market now. Critics have already labelled the product as a ""sideshow"" and ""underwhelming"". The bond will be open to those aged 16 and over, subject to a minimum investment limit of £100 and a maximum investment limit of £3,000. Savers must lock in their money for three years. Official forecasts estimate that the cost of living will rise at 2% or above for the next three years. Sin taxes There will be no change to previously planned inflation-linked increases in duties on alcohol and tobacco, but a new minimum excise duty is being introduced on the cigarettes targeting the cheapest tobacco. This, along with the previously announced measures, will mean a packet of 20 cigarettes will cost 35p more from 18:00 GMT on Wednesday. A 30 gramme pack of hand-rolled tobacco will cost 42p more. Subscriptions Concerns have been raised that many people are falling into a subscription trap, by signing up for a paid-for service without meaning to - for example, when a paid subscription starts automatically after a free trial has ended. Citizens Advice estimates that two million consumers each year have problems cancelling subscriptions on, for example, TV subscriptions. Those with mental health problems are often vulnerable to these issues. The chancellor confirmed that new measures will be considered in a Green Paper in the summer. What we already knew A long list of changes, announced in previous Budgets and Autumn Statements will come into force in April or the subsequent months. They include:"
uk-england-northamptonshire-53162075,Coronavirus: What will a re-opened pub be like?,"On 4 July pubs, cafes and restaurants will be allowed to reopen in England. But what awaits those venturing back out into these bastions of normal life?","By Laurence Cawley and Stuart BaileyBBC News The Willow and Brook is a village bar and restaurant sitting pretty much in the middle of England in the Northamptonshire village of Apethorpe, about 10 miles west of Peterborough. Imagine, just for a moment, today is 4 July and the pub is re-opening with certain restrictions. If you've booked a table, great, you can go to your seats. If not, you can only enter if there's a table free. At the entrance, there's a hand-sanitising station you need to use. Once inside, you'll hear soft piped music. The low volume is just enough to give a sense of ambience, says owner Suzanne Millar, but not so loud that anybody has to raise their voices. Raised voices mean more water droplets emanating from people's mouths and that increases the risk of infection transfer. Your table will be bare. Cutlery, napkins and menus will only be laid once you've taken your seats. And the staff member serving you will be a strange sight. Decked out in a plastic face shield, you might spot the personal hand sanitiser dangling from their waist clip. All food and drinks must be ordered from the table. Only staff are allowed at the bar because it is 75cm deep, too shallow to ensure social distancing can be safely observed. Getting to this point has been a ""rollercoaster"" for Mrs Millar and her husband (and head chef) Jim. They only got the keys to the establishment on 16 December before opening on 18 January. Two months later, they were forced to close. ""It was such a crushing moment, I just sat down and cried,"" said Mrs Millar. ""It has been a nerve-wracking time."" What about the rest of the UK? Each nation is setting its own rules for the reopening of food and drink outlets: With a background in NHS occupational health, Mrs Millar hopes she has planned for every eventuality with her re-opening plans. The layout has been altered slightly to ensure social distancing gaps of about 2m (6ft) between tables, each of which will seat a maximum of six people. The relaxation of social distancing guidelines in England from 2m to 1m plus has been welcome news for the pub. ""We can get more people in and we feel more secure knowing it's 1m plus,"" said Mrs Millar. Five hand-sanitising stations have been set up including one at the bar, one in the restaurant and outside the toilets. There are eight tables inside and four outside in the courtyard. Each member of staff will be responsible for the different areas, says Mrs Millar, to ensure staff can socially distance from one other. Normally the pub can hold about 30 people in the restaurant and 20 in the bar. This will now be reduced to about 20 in the restaurant and 10 in the bar. As well as wearing protective equipment - and being banned from wearing rings or watches - staff will have to wash their hands every 20 minutes for at least 20 seconds. And when a group leaves their table, it is not just the top surface that will be cleaned. ""We will be cleaning the chairs and table legs too,"" she said. ""Nothing on the table will be absorbent. ""We will be putting the table mats through the glass wash to make sure they are sterilised."" Gone are the laminated reusable menus. Instead, Mrs Millar has introduced single-use paper menus which will be destroyed after each sitting. If you need to use the toilet, a strict one-in, one-out policy is in place. ""We're not messing about,"" said Mrs Millar. ""We're putting the safety of our staff and customers first. I know from my NHS background how infections can spread and I just cannot contemplate having to close again."" Payment - preferably contactless - is done at the table. Those wanting to pay by cash will be presented with a tray on which to put their money before it is taken away and dealt with. Post-lockdown, the bar and restaurant will be closed every Tuesday while staff carry out a deep clean of the entire establishment. ""It is going to be different,"" Mrs Millar says. ""But I think it is mainly our staff who are really going to feel the difference because a lot of our processes and procedures are going to have changed."" Of course, the Willow and Brook is an independent bar and restaurant in a small village. So how will things look in the larger pub chains? Very similar though with a spot of extra technology, according to Nick Attfield, director of properties at Adnams, which runs 45 sites in the eastern region. ""We've got some online portals coming so you will have to book a table,"" he said. ""You will be met at the door or just in reception and shown to your table. ""And we've introduced some technology so all our menus will be online and there will be the opportunity to order online so we can try to minimise the contact as much as possible. ""And then we will have our staff in masks. I keep saying to my team that I don't want them to talk about social distancing. I want them to talk about physical distancing because we still need them to be social in hospitality."" Greene King, based in Bury St Edmunds, has 1,700 pubs nationwide and is introducing £15m worth of safety measures to protect customers and staff, changing the face of a ""normal"" pub experience in the process. Perspex screens and PPE, ordering by app, hand sanitising upon arrival, distanced tables and a one-in, one-out traffic light system for using the toilets, will be just some of the new changes. Only time will tell whether such measures will work and how many people feel comfortable venturing back out to their favourite pubs and restaurants. But for Mrs Millar, the signs are good. ""Our village and people in the surrounding villages have been absolutely amazing,"" she said. ""We're fully booked for 4 July. I cannot put into words what their support means to us."" Photographs by Stuart Bailey"
entertainment-arts-38601706,Did ye get healed? - How Van Morrison's music helped me recover my life,"I have a special connection to an enigmatic Belfast man whose music crosses jazz, blues, folk and rock.","By John McCarthyfor BBC World Service Radio In the late 1980s, I was held hostage in Beirut. Of my five years in captivity, four were spent with the Irish writer Brian Keenan. Stripped of virtually all external stimuli, we had to keep our minds and hearts going with memories. Two lonely men, we shared things that had touched us - books, films and music. Our soundscape then was as blank and depressing as the concrete walls of our cells. But music would emerge from our memories and we would hum snatches of songs as they came to us. Brian talked of traditional Irish music and of the great Belfast musician Van Morrison. I had never seen Morrison in concert but knew some of his hits - Brown Eyed Girl, Gloria and Moondance. But as Brian spoke, I somehow I felt as though I had stood with him in a crowded Belfast concert hall watching Morrison leaning into the microphone as he sang one of his soulful ballads - or throwing himself about the stage like a wild man, overwhelmed by the power of the music. Another world Morrison is only a few years older than Brian and was born only a few streets away in East Belfast. They went to the same school and came from the same modest backgrounds. Morrison's father had been a shipyard worker and they had grown up in near identical, small terraced houses. However, only a short walk away, was another world, a street lined with large villas called Cyprus Avenue. Morrison wrote about it on a track on his seminal album, Astral Weeks. Brian took me to these streets for the first time to record a BBC radio documentary, Van Morrison and Me. Two years ago, Morrison played a concert on Cyprus Avenue which Brian attended. He dedicated the song ""Motherless Child"" to Brian, something he has never forgotten and which deeply moved him. ""It's a song which has a very special significance for me. Chained to a wall, never knowing if you were ever getting out, ever going home, your whole sense of who you were evaporated. And you felt lost and lonely, a bit like a motherless child,"" Brian said. When I was finally released in 1991, I strove to come to terms with what had happened with the help of my girlfriend Jill Morrell, who had been campaigning constantly for my release. We settled in a cottage in the Oxfordshire countryside and Morrison's music became a key part of our liberation soundtrack. Jill and I tried to make sense of those extraordinary times, writing a memoir of my captivity and her campaign. One song particularly touched us both, and that was Wonderful Remark. I remember one night getting a magnifying glass to read the lyrics crammed onto the cassette's sleeve notes. As I read, I was stunned. Morrison's words seemed to capture the emotional heart of our experience over the hostage years: ""How can you stand the silence, that pervades when we all cry? How can you watch the violence that erupts before your eyes?"" How did he come to write that? I had met Morrison once or twice since my release at charity events and hoped that personal connection might help persuade him to speak to me about his music. So I was delighted when he agreed to meet me at the Culloden Hotel, a beautiful former bishop's palace on the outskirts of Belfast. When I asked him about Wonderful Remark, he told me that it was a song about hard times he had suffered in New York. He was short of money and felt stranded, a situation which contrasts to mine. But we both experienced similar feelings of frustration and sadness, as Morrison explained: ""It was a song about my circumstances but it was nothing compared to what you've been through. It was about people who were supposed to be helping you and they weren't there. ""It was about the business I'm in and the world in general. A lot of the times you can't count on anybody."" Brian took me from Cyprus Avenue to other locations which feature in Morrison's songs. Hyndford Street, where Morrison grew up and the nearby Beachie River. Brian told me he used to go there as a boy with his father: ""If we missed school, we'd go round there and catch frogs and newts. And it was a place where you could go courting where nobody could see what you were up to."" Ian Rankin is another writer who says he has been influenced by Morrison's music at an important moment in his life. In his mid-20s he was living in London, frustrated that he was not making progress as an author. He told me how, after suffering panic attacks, his doctor advised him to rest. So he grabbed a handful of Van Morrison cassettes and caught a train up to Scarborough to reflect on his life. ""It's very personal music and I thought here's someone who understands something of what I'm going through, they've seen highs and lows,"" he said. While Wonderful Remark is the stand-out Morrison song for me, Ian was most influenced at the time by tracks from Morrison's 1973 album Hard Nose the Highway: ""What I learnt was something about ploughing your own furrow. Don't let the world get in the way, if you want to be a writer, be a writer."" Ian decided to move to France to concentrate on writing novels. He has since written 21 Inspector Rebus books and become a world-famous author. Van Morrison - Sir Van Morrison now - is rightly regarded as one of the truly original songwriters and performers of his generation. His official accolades include two Grammys and an Ivor Novello award. One song - Someone Like You - has appeared in no less than seven Hollywood movies. But the real accolades are from the millions of people, like me, who have, time and time again, been moved by his songs. When I asked him how he had managed to touch so many people's lives, he said it was about working with the natural talent with which he had been born. ""I think it comes from God, whatever that concept is. A lot of people are given gifts and they don't develop them. I thought because I was given this gift, I had to develop it."" You can listen to John McCarthy reflect on Van Morrison's influence on his life on BBC World Service at 14:06 GMT on Saturday or on demand afterwards via iPlayer Radio."
magazine-35831125,Sugar tax: What is the UK's most sugary drink?,The government is to tax soft drink manufacturers who put large amounts of sugar in their products. But which fizzy drinks have the highest levels?,"By Justin ParkinsonBBC News Magazine The UK loves soft drinks. Altogether people got through 14.8 billion litres last year, or 232.9 litres each. In response to growing concern over obesity, Chancellor George Osborne is imposing a levy on soft drinks with more than 5g of sugar per 100ml. There's a higher rate for those with more than 8g per 100ml. Fruit juice and milk-based drinks are exempt. The Office for Budgetary Responsibility suggests the levy will add 18p or 24p per litre, or about 6p or 8p to a standard 330ml can. One of the highest levels of sugar is found in Old Jamaica Ginger Beer. Its Extra Fiery drink has 15.7g - or just under four teaspoons - of sugar per 100ml. The recommended maximum daily sugar intake for someone over the age of 11 is 30g a day, or 7.5 teaspoons. There are 13 teaspoons of sugar in a standard 330ml can of Extra Fiery, or 39 in a litre. Another very sugary product is the energy drink Rockstar Punched Guava, on 15.6g per 100ml. Old Jamaica Ginger Beer - the standard version - contains 15.2g per 100ml. There's a wide variation in the amount of sugar in products, Old Jamaica Ginger Beer Extra Fiery containing seven and a half times as much as Tango Apple. Cott Beverages, which makes Old Jamaica, says it's made ""using a traditional recipe, which includes authentic Jamaican root ginger, to create its trademark fiery taste"". It's ""designed to be a treat"" and there is a diet version available, a spokeswoman adds. ""We have removed billions of calories from the soft drinks we manufacture over the last few years and will continue to work with our retailer partners and own brands to provide great-tasting drinks."" Mountain Dew, Cherry Coke, Pepsi Cola, Red Bull, 7 Up, Coca Cola, Irn Bru, Vimto and Lucozade Energy Original are some of the other major products sugary enough to incur the higher-rate levy. Those set to go on the lower levy include Dr Pepper, Fanta Orange, Sprite and Schweppes Indian Tonic Water. But several products aren't sugary enough for a charge. These include Lilt, Tango Orange and R Whites Lemonade. Overall, the British Soft Drinks Association says the sector has reduced sugar levels by 13.6% since 2012. It calls the targeting of its members ""absurd"" at a time when ""sugar and calorie intake from all other major take home food categories is increasing"". It's also keen to point out that 57% of the soft drinks market is taken up by low and no-calorie drinks. Ian Macdonald, professor of metabolic physiology at Nottingham University, questions the need for the high levels of sugar in some soft drinks. ""What we are finding is that, where manufacturers are reducing the sugar content, it doesn't undermine the sweet taste."" Some manufacturers are adding sugar substitute stevia to their drinks to make up for a shortfall in sweetness when they reduce the sugar content, he says. But others are simply cutting the sugar. How much sugar is hiding in your food? The sugar tax will be levied from 2018, which the government says will give manufacturers time to change their products. Macdonald says most people wouldn't notice the difference if a product with eight or nine grams of sugar per 100ml had this reduced to six or seven grams. ""In the case of Old Jamaica, it may be that the ginger, which is fiery, tastes a bit bitter to many people,"" he says. ""In order to get the same sweetness level as you see in a cola or lemonade, you may need to add more sugar."" But even this could probably be reduced, he adds. The estimated £520m raised by the sugar levy will be put towards boosting primary school sports. The campaign group Action on Sugar has called for further penalties for drink manufacturers who don't reduce sugar levels ahead of the charges coming into force. Of course, fizzy drinks aren't the only soft drinks. But pure fruit juices and milk-based drinks will be excluded from the tax and the smallest producers will have an exemption. This would appear to cover Welch's 100% Purple Grape Juice which, with 16.5g of sugar per 100ml, has a higher rating than the Old Jamaica Ginger Beer Extra Fiery. And it's not just soft drinks firms that have faced criticism over sugar content. Action on Sugar reported last month that 98% of the 131 hot flavoured drinks found in the large High Street chains would carry a ""red"" warning for excessive levels of sugar. Starbucks' Hot Mulled Fruit - containing grape with chai, orange and cinnamon - contained 99g, or 25 teaspoons, of it. The chef Jamie Oliver, who campaigns for more education on food and drink, performed a celebratory dance outside Parliament after Osborne announced the tax in his Budget speech. Whether its effects live up to his expectations remains to be seen. Follow Justin Parkinson on Twitter @justparkinson Subscribe to the BBC News Magazine's email newsletter to get articles sent to your inbox."
uk-34102536,Restaurant tipping abuse under investigation,"Business Secretary Sajid Javid has ordered an investigation into the ""abuse"" of tipping in restaurants.","This follows reports that some restaurant chains are regularly holding back some or all of the tips meant for their staff. The investigation will consider whether there should be a cap on the proportion of tips businesses can withhold. Trade union Unite opposes this, however, saying it would be ""impossible to enforce"". Mr Javid has ordered a formal call for evidence which will end in November. The investigation will look at how tips left by customers are handled after recent reports found that a proportion of tips at some restaurants were being spent on administrative costs. There is a voluntary code of practice but restaurants can adopt their own systems. 'Underhand practice' Unite officer Dave Turnbull said the union was pleased that ""the government has woken up to this scandal"" but an effective solution needed ""careful consideration"". ""Capping admin fees will simply legitimise the underhand practice of restaurants taking a slice of staff tips and be near enough impossible to enforce,"" he said. ""Rather than tinkering around the edges, Sajid Javid should be looking to scrap what is effectively a tax by restaurant bosses on money meant for the pockets of hardworking staff."" Mr Javid said the government wanted a ""fair deal"" on pay for working people and that this included ""taking action on tipping abuse"". ""I'm concerned about recent reports, suggesting some restaurants pocket tips for themselves. That's just not right,"" he said. ""I've ordered an immediate investigation to look at the evidence and consider the views of employees, customers and the industry to see how we can deal with the abuse of tipping."" Analysis by BBC business correspondent Joe Lynam Restaurants have the highest corporate mortality rate. They pop up and disappear from our high streets with daffodil-like regularity. That's because consumer tastes can change rapidly but also because profit margins are often very low. Add in high rents and staff costs in Britain's largest cities and restaurants will say they need to maximise every source of income to stay afloat. But consumers tend to side with waiting staff when it comes to tips. They assume staff will see most, if not all of them - especially if customers have been asked to pay an 'optional' service charge of at least 10% on their bill. Adding tips to the existing code of practice among restaurants (which is voluntary anyway) may be the solution. But it may be tough to police. Most waiting staff are either young or foreign - meaning they don't know the law and don't wish to upset their employers. As part of the investigation information and views from the hospitality industry and other key stakeholders will be sought. This will help the government decide if ministers need to intervene to strengthen the voluntary code of practice. Ufi Ibrahim, chief executive of the British Hospitality Association, said the body ""would welcome dialogue with the business secretary on the matter of tipping and the industry code of conduct."" Division of tips Most chains use a ""tronc"" system, where all the tips are collected together and distributed evenly through the staff, usually with around 70% going to the waiters, and the rest given to kitchen and other workers. There is no law regarding how a tronc is divided, however. A spokesperson for Pizza Express said: ""To cover the administrative costs of ensuring that the tronc system is managed correctly and fairly, a small administrative fee of 8% is levied. Under no circumstances does Pizza Express generate additional profit through the tronc."" Many high-street chains deduct fees from tips. These include: Ask (8%), Belgo (10%), Bella Italia (10%), Café Rouge (10%), Prezzo (10%), Strada (10%) and Zizzi (8%). Recently Giraffe has scrapped its 10% admin fee on tips, joining chains like Restaurant Group, Carluccio's, Garfunkel's and Jamie Oliver's who do not deduct a fee. Research from 2009 found that one in five restaurants did not pass tips to their staff, yet the vast majority of customers said they wanted waiting staff to receive the money left for them, the government said."
